CustomerKey,CustomerID,CustomerName,Segment,Country,EffectiveDate,ExpiryDate,IsCurrent
12851,CUST009318,David Davis,Consumer,United States,1/3/2022,12/31/9999,TRUE
12852,CUST009319,Summit Textiles LLC,Startup,United States,11/2/2018,12/31/9999,TRUE
12853,CUST009320,Apex Analytics Co,SMB,Italy,11/23/2019,12/31/9999,TRUE
12854,CUST009321,Atlas Consulting PLC,Enterprise,Brazil,6/27/2022,10/1/2024,FALSE
12855,CUST009321,Atlas Consulting PLC,Mid-Market,Brazil,10/2/2024,12/31/9999,TRUE
12856,CUST009322,Horizon Foods Group,Government,Australia,2/27/2019,12/31/9999,TRUE
12857,CUST009323,Global Motors Co,Startup,Japan,9/14/2020,12/31/9999,TRUE
12858,CUST009324,Atlas Motors Holdings,Mid-Market,Mexico,10/11/2019,12/31/9999,TRUE
12859,CUST009325,Apex Media Inc,Education,United Kingdom,10/19/2018,9/10/2020,FALSE
12860,CUST009325,Apex Media Inc,Education,Argentina,9/11/2020,12/31/9999,TRUE
12861,CUST009326,Robert Novak,Consumer,United States,8/9/2019,12/31/9999,TRUE
12862,CUST009327,Pacific Systems Group,Mid-Market,Germany,6/24/2019,1/8/2020,FALSE
12863,CUST009327,Pacific Systems Group,Mid-Market,Germany,1/9/2020,12/31/9999,TRUE
12864,CUST009328,Atlas Motors Co,Education,Italy,9/7/2021,12/31/9999,TRUE
12865,CUST009329,Redwood Pharma Corp,Enterprise,Netherlands,5/15/2019,12/31/9999,TRUE
12866,CUST009330,Sterling Industries Co,Mid-Market,Brazil,7/8/2018,12/31/9999,TRUE
12867,CUST009331,Meridian Pharma PLC,Startup,Mexico,9/2/2018,12/31/9999,TRUE
12868,CUST009332,Linda Okafor,Consumer,India,9/16/2020,12/31/9999,TRUE
12869,CUST009333,Halcyon Robotics Holdings,Education,France,11/25/2020,12/31/9999,TRUE
12870,CUST009334,Susan Jones,Consumer,Germany,9/6/2021,12/31/9999,TRUE
12871,CUST009335,Cascade Software LLC,SMB,Germany,6/8/2020,3/3/2022,FALSE
12872,CUST009335,Cascade Software LLC,Education,Canada,3/4/2022,12/31/9999,TRUE
12873,CUST009336,Nova Software PLC,Startup,Australia,8/2/2018,12/31/9999,TRUE
12874,CUST009337,Hans Haddad,Consumer,Brazil,2/11/2022,12/31/9999,TRUE
12875,CUST009338,Quantum Motors Corp,Startup,Germany,12/7/2022,6/8/2024,FALSE
12876,CUST009338,Quantum Motors Corp,SMB,Mexico,6/9/2024,2/9/2026,FALSE
12877,CUST009338,Quantum Motors Corp,SMB,Singapore,2/10/2026,12/31/9999,TRUE
12878,CUST009339,Raj Johnson,Consumer,Argentina,4/21/2022,12/31/9999,TRUE
12879,CUST009340,Pioneer Systems Corp,Startup,Chile,2/18/2018,12/31/9999,TRUE
12880,CUST009341,Apex Systems Ltd,Education,Chile,6/21/2018,12/31/9999,TRUE
12881,CUST009342,Global Financial Ltd,Mid-Market,Japan,4/10/2020,12/31/9999,TRUE
12882,CUST009343,Apex Manufacturing Inc,SMB,France,8/6/2021,4/3/2022,FALSE
12883,CUST009343,Apex Manufacturing Inc,Education,Germany,4/4/2022,12/31/9999,TRUE
12884,CUST009344,Vertex Robotics PLC,Education,Netherlands,2/16/2018,12/31/9999,TRUE
12885,CUST009345,Nova Motors Ltd,Mid-Market,Brazil,9/23/2022,12/31/9999,TRUE
12886,CUST009346,Vertex Textiles Holdings,Government,United States,9/11/2020,11/11/2022,FALSE
12887,CUST009346,Vertex Textiles Holdings,Mid-Market,United States,11/12/2022,12/31/9999,TRUE
12888,CUST009347,Sarah Muller,Consumer,Germany,2/20/2021,11/4/2022,FALSE
12889,CUST009347,Sarah Muller,Consumer,Germany,11/5/2022,12/31/9999,TRUE
12890,CUST009348,Summit Media Holdings,Government,Argentina,12/4/2020,8/27/2021,FALSE
12891,CUST009348,Summit Media Holdings,Government,Argentina,8/28/2021,12/31/9999,TRUE
12892,CUST009349,Jennifer Sato,Consumer,Brazil,5/20/2022,12/31/9999,TRUE
12893,CUST009350,Hans Novak,Consumer,Mexico,8/26/2018,12/31/9999,TRUE
12894,CUST009351,Global Analytics Holdings,Enterprise,Singapore,1/19/2019,9/6/2019,FALSE
12895,CUST009351,Global Analytics Holdings,Education,Singapore,9/7/2019,3/6/2021,FALSE
12896,CUST009351,Global Analytics Holdings,Government,Australia,3/7/2021,12/31/9999,TRUE
12897,CUST009352,Prime Systems LLC,Mid-Market,Spain,12/16/2019,12/31/9999,TRUE
12898,CUST009353,Sterling Consulting PLC,SMB,Argentina,6/26/2021,10/25/2022,FALSE
12899,CUST009353,Sterling Consulting PLC,Startup,Argentina,10/26/2022,12/31/9999,TRUE
12900,CUST009354,Richard Schmidt,Consumer,India,8/2/2018,12/31/9999,TRUE
12901,CUST009355,Michael Brown,Consumer,Chile,5/24/2020,5/4/2021,FALSE
12902,CUST009355,Michael Brown,Mid-Market,Chile,5/5/2021,6/25/2023,FALSE
12903,CUST009355,Michael Brown,Mid-Market,Chile,6/26/2023,12/31/9999,TRUE
12904,CUST009356,Summit Media Holdings,Government,India,4/13/2020,9/24/2022,FALSE
12905,CUST009356,Summit Media Holdings,Mid-Market,Chile,9/25/2022,12/31/9999,TRUE
12906,CUST009357,Cascade Industries Group,SMB,United States,9/18/2020,12/31/9999,TRUE
12907,CUST009358,Prime Textiles LLC,Startup,Spain,5/13/2019,12/31/9999,TRUE
12908,CUST009359,Pacific Energy Inc,Mid-Market,France,8/2/2021,12/31/9999,TRUE
12909,CUST009360,Quantum Networks Ltd,Mid-Market,Singapore,8/25/2022,5/27/2024,FALSE
12910,CUST009360,Quantum Networks Ltd,Education,Singapore,5/28/2024,12/31/9999,TRUE
12911,CUST009361,Halcyon Analytics Corp,Startup,United States,10/12/2021,12/31/9999,TRUE
12912,CUST009362,Nova Pharma LLC,Startup,Argentina,2/9/2022,8/20/2023,FALSE
12913,CUST009362,Nova Pharma LLC,Startup,Argentina,8/21/2023,12/31/9999,TRUE
12914,CUST009363,Meridian Networks Group,Mid-Market,Singapore,12/22/2022,12/31/9999,TRUE
12915,CUST009364,Pioneer Health Co,Enterprise,Germany,2/8/2021,12/31/9999,TRUE
12916,CUST009365,Sofia Kim,Consumer,Japan,5/12/2019,12/31/9999,TRUE
12917,CUST009366,Halcyon Systems Corp,Education,Australia,12/13/2019,12/7/2021,FALSE
12918,CUST009366,Halcyon Systems Corp,Consumer,Australia,12/8/2021,12/31/9999,TRUE
12919,CUST009367,Prime Networks LLC,Education,United Kingdom,10/7/2020,12/31/9999,TRUE
12920,CUST009368,Vertex Logistics Holdings,Startup,Argentina,10/12/2019,12/31/9999,TRUE
12921,CUST009369,Pacific Retail PLC,Education,Italy,1/20/2021,12/31/9999,TRUE
12922,CUST009370,Atlas Systems Group,Startup,Australia,4/2/2022,12/31/9999,TRUE
12923,CUST009371,Prime Motors PLC,Government,Canada,12/12/2020,9/6/2021,FALSE
12924,CUST009371,Prime Motors PLC,Enterprise,Chile,9/7/2021,12/31/9999,TRUE
12925,CUST009372,Apex Robotics PLC,SMB,China,1/10/2022,12/31/9999,TRUE
12926,CUST009373,Global Energy Corp,Startup,India,2/13/2021,12/31/9999,TRUE
12927,CUST009374,Cobalt Networks Inc,Enterprise,France,7/28/2019,12/31/9999,TRUE
12928,CUST009375,Horizon Motors Corp,Government,India,12/17/2019,12/31/9999,TRUE
12929,CUST009376,Northern Consulting PLC,Government,Singapore,5/20/2021,12/31/9999,TRUE
12930,CUST009377,Meridian Solutions Holdings,Education,China,10/15/2022,12/31/9999,TRUE
12931,CUST009378,Cobalt Consulting Group,Government,Spain,6/9/2019,12/31/9999,TRUE
12932,CUST009379,Carlos Chen,Consumer,China,1/15/2018,12/31/9999,TRUE
12933,CUST009380,Northern Robotics PLC,Startup,France,5/21/2018,12/31/9999,TRUE
12934,CUST009381,Halcyon Motors LLC,Enterprise,Canada,6/1/2019,4/15/2021,FALSE
12935,CUST009381,Halcyon Motors LLC,Enterprise,Canada,4/16/2021,12/31/9999,TRUE
12936,CUST009382,Evergreen Networks Ltd,Mid-Market,Japan,1/14/2019,12/31/9999,TRUE
12937,CUST009383,Hans Costa,Consumer,Germany,3/15/2022,3/4/2024,FALSE
12938,CUST009383,Hans Costa,Consumer,Germany,3/5/2024,12/31/9999,TRUE
12939,CUST009384,Sterling Media Holdings,Education,Mexico,4/18/2022,12/31/9999,TRUE
12940,CUST009385,Elizabeth Silva,Consumer,Argentina,11/21/2022,12/31/9999,TRUE
12941,CUST009386,Yuki Wang,Consumer,Spain,10/9/2019,12/31/9999,TRUE
12942,CUST009387,Barbara Khan,Consumer,Argentina,11/27/2018,10/10/2019,FALSE
12943,CUST009387,Barbara Khan,Enterprise,Argentina,10/11/2019,12/31/9999,TRUE
12944,CUST009388,Cobalt Health Inc,SMB,France,9/3/2021,12/31/9999,TRUE
12945,CUST009389,Susan Martinez,Consumer,United States,9/19/2020,12/31/9999,TRUE
12946,CUST009390,Onyx Logistics LLC,Enterprise,Italy,9/16/2019,12/31/9999,TRUE
12947,CUST009391,Cascade Solutions Ltd,Government,France,11/22/2021,12/31/9999,TRUE
12948,CUST009392,Yuki Reyes,Consumer,Mexico,11/28/2021,12/31/9999,TRUE
12949,CUST009393,Prime Systems Corp,Enterprise,Chile,2/22/2022,12/31/9999,TRUE
12950,CUST009394,Vertex Dynamics Group,Mid-Market,Argentina,6/6/2019,11/11/2021,FALSE
12951,CUST009394,Vertex Dynamics Group,Education,Singapore,11/12/2021,12/31/9999,TRUE
12952,CUST009395,Nova Industries Corp,Mid-Market,Mexico,11/12/2018,6/28/2019,FALSE
12953,CUST009395,Nova Industries Corp,SMB,Mexico,6/29/2019,7/13/2021,FALSE
12954,CUST009395,Nova Industries Corp,Consumer,Mexico,7/14/2021,12/31/9999,TRUE
12955,CUST009396,Onyx Manufacturing LLC,Government,France,3/18/2020,3/1/2022,FALSE
12956,CUST009396,Onyx Manufacturing LLC,Consumer,Italy,3/2/2022,12/31/9999,TRUE
12957,CUST009397,Cobalt Textiles PLC,Mid-Market,Singapore,2/14/2018,12/31/9999,TRUE
12958,CUST009398,Horizon Dynamics LLC,Startup,Netherlands,3/5/2021,12/31/9999,TRUE
12959,CUST009399,Summit Manufacturing Holdings,Mid-Market,Mexico,6/5/2022,12/31/9999,TRUE
12960,CUST009400,Omar Patel,Consumer,Australia,7/27/2018,12/31/9999,TRUE
12961,CUST009401,Diego Kim,Consumer,Italy,5/9/2020,12/31/9999,TRUE
12962,CUST009402,Hans Lee,Consumer,Australia,11/5/2022,4/2/2024,FALSE
12963,CUST009402,Hans Lee,Consumer,Brazil,4/3/2024,8/16/2026,FALSE
12964,CUST009402,Hans Lee,Consumer,Brazil,8/17/2026,12/31/9999,TRUE
12965,CUST009403,Redwood Foods Co,Enterprise,Mexico,8/2/2021,12/31/9999,TRUE
12966,CUST009404,Summit Motors Group,Enterprise,Netherlands,11/17/2020,12/31/9999,TRUE
12967,CUST009405,Apex Solutions Co,Government,China,2/3/2021,12/31/9999,TRUE
12968,CUST009406,Cobalt Consulting Inc,SMB,Japan,5/6/2019,12/31/9999,TRUE
12969,CUST009407,Nova Pharma Ltd,Mid-Market,China,11/17/2018,9/18/2019,FALSE
12970,CUST009407,Nova Pharma Ltd,Mid-Market,China,9/19/2019,7/18/2020,FALSE
12971,CUST009407,Nova Pharma Ltd,Mid-Market,Canada,7/19/2020,12/31/9999,TRUE
12972,CUST009408,Nova Logistics PLC,Government,Chile,7/20/2019,12/31/9999,TRUE
12973,CUST009409,Vertex Manufacturing Holdings,Enterprise,United Kingdom,4/18/2021,12/31/9999,TRUE
12974,CUST009410,Sterling Industries Group,Startup,Canada,3/10/2018,5/10/2019,FALSE
12975,CUST009410,Sterling Industries Group,Enterprise,Canada,5/11/2019,12/31/9999,TRUE
12976,CUST009411,Pacific Health LLC,Enterprise,United Kingdom,1/24/2022,12/31/9999,TRUE
12977,CUST009412,Summit Motors LLC,Startup,Italy,8/22/2022,12/5/2024,FALSE
12978,CUST009412,Summit Motors LLC,Startup,Italy,12/6/2024,3/7/2027,FALSE
12979,CUST009412,Summit Motors LLC,Startup,Brazil,3/8/2027,12/31/9999,TRUE
12980,CUST009413,Nova Industries PLC,SMB,Japan,6/4/2022,12/31/9999,TRUE
12981,CUST009414,Apex Dynamics Inc,Education,Germany,4/22/2018,12/31/9999,TRUE
12982,CUST009415,Pacific Logistics Holdings,Mid-Market,Chile,7/22/2019,12/31/9999,TRUE
12983,CUST009416,Horizon Solutions Corp,Education,Argentina,5/17/2019,12/31/9999,TRUE
12984,CUST009417,William Chen,Consumer,Italy,10/16/2020,10/17/2022,FALSE
12985,CUST009417,William Chen,Consumer,Italy,10/18/2022,11/30/2024,FALSE
12986,CUST009417,William Chen,Mid-Market,Italy,12/1/2024,12/31/9999,TRUE
12987,CUST009418,Cobalt Financial Group,Startup,France,11/9/2021,12/31/9999,TRUE
12988,CUST009419,Vertex Industries Group,Government,India,6/7/2021,12/31/9999,TRUE
12989,CUST009420,Halcyon Financial Holdings,Government,Brazil,3/28/2021,12/31/9999,TRUE
12990,CUST009421,Global Industries Holdings,Enterprise,Italy,12/3/2022,7/31/2023,FALSE
12991,CUST009421,Global Industries Holdings,Government,Italy,8/1/2023,12/31/9999,TRUE
12992,CUST009422,Atlas Robotics Co,Mid-Market,Singapore,12/16/2018,12/31/9999,TRUE
12993,CUST009423,Sterling Logistics Corp,Education,Mexico,6/28/2020,12/31/9999,TRUE
12994,CUST009424,Apex Systems Group,SMB,Germany,11/15/2020,12/31/9999,TRUE
12995,CUST009425,Halcyon Health Ltd,Education,United Kingdom,11/23/2020,12/31/9999,TRUE
12996,CUST009426,William Martinez,Consumer,Spain,7/16/2018,12/31/9999,TRUE
12997,CUST009427,Redwood Networks PLC,Education,Argentina,1/22/2021,8/25/2022,FALSE
12998,CUST009427,Redwood Networks PLC,Startup,Argentina,8/26/2022,12/31/9999,TRUE
12999,CUST009428,Evergreen Health Corp,Government,Chile,9/6/2018,12/31/9999,TRUE
13000,CUST009429,Northern Software Inc,SMB,United States,2/13/2019,12/31/9999,TRUE
13001,CUST009430,Evergreen Retail Group,Education,Canada,3/6/2022,12/31/9999,TRUE
13002,CUST009431,Nova Manufacturing Inc,Education,Singapore,12/14/2021,7/1/2022,FALSE
13003,CUST009431,Nova Manufacturing Inc,Education,Singapore,7/2/2022,12/31/9999,TRUE
13004,CUST009432,Horizon Manufacturing Inc,Education,China,8/17/2019,12/31/9999,TRUE
13005,CUST009433,Cobalt Financial Ltd,Startup,Chile,4/4/2019,12/31/9999,TRUE
13006,CUST009434,Sterling Pharma Holdings,Mid-Market,Chile,7/15/2021,12/31/9999,TRUE
13007,CUST009435,Carlos Chen,Consumer,Italy,11/22/2019,2/28/2022,FALSE
13008,CUST009435,Carlos Chen,Startup,Italy,3/1/2022,9/1/2023,FALSE
13009,CUST009435,Carlos Chen,Startup,Singapore,9/2/2023,12/31/9999,TRUE
13010,CUST009436,Cascade Software Ltd,SMB,Chile,2/28/2021,12/20/2021,FALSE
13011,CUST009436,Cascade Software Ltd,SMB,Chile,12/21/2021,12/31/9999,TRUE
13012,CUST009437,Pacific Solutions Group,SMB,Canada,7/27/2018,12/31/9999,TRUE
13013,CUST009438,Nova Foods Co,Government,Canada,2/25/2022,1/12/2024,FALSE
13014,CUST009438,Nova Foods Co,Government,Canada,1/13/2024,12/31/9999,TRUE
13015,CUST009439,Sterling Robotics Corp,Startup,Brazil,1/12/2021,10/25/2021,FALSE
13016,CUST009439,Sterling Robotics Corp,Startup,Spain,10/26/2021,12/31/9999,TRUE
13017,CUST009440,Prime Pharma Ltd,SMB,Japan,1/2/2022,12/31/9999,TRUE
13018,CUST009441,Onyx Financial Ltd,Enterprise,Mexico,10/18/2018,12/31/9999,TRUE
13019,CUST009442,Horizon Solutions Ltd,Government,Mexico,6/20/2021,8/3/2022,FALSE
13020,CUST009442,Horizon Solutions Ltd,Government,Japan,8/4/2022,3/22/2023,FALSE
13021,CUST009442,Horizon Solutions Ltd,Mid-Market,Japan,3/23/2023,12/31/9999,TRUE
13022,CUST009443,Horizon Dynamics Co,Enterprise,Chile,4/1/2021,2/1/2022,FALSE
13023,CUST009443,Horizon Dynamics Co,Enterprise,Chile,2/2/2022,12/31/9999,TRUE
13024,CUST009444,Pacific Dynamics Corp,Government,Italy,3/6/2019,12/31/9999,TRUE
13025,CUST009445,Evergreen Systems Co,SMB,Japan,2/11/2020,5/18/2022,FALSE
13026,CUST009445,Evergreen Systems Co,Startup,Japan,5/19/2022,12/31/9999,TRUE
13027,CUST009446,Redwood Health Co,SMB,Chile,2/20/2018,12/31/9999,TRUE
13028,CUST009447,Priya Novak,Consumer,United States,9/14/2019,12/31/9999,TRUE
13029,CUST009448,Horizon Systems LLC,Startup,Italy,8/25/2022,12/31/9999,TRUE
13030,CUST009449,Vertex Robotics LLC,SMB,Germany,5/6/2018,12/31/9999,TRUE
13031,CUST009450,Global Textiles Corp,SMB,Argentina,10/17/2018,12/31/9999,TRUE
13032,CUST009451,Cobalt Consulting Group,Enterprise,Italy,4/1/2021,12/31/9999,TRUE
13033,CUST009452,Apex Logistics Inc,Startup,China,12/26/2022,12/31/9999,TRUE
13034,CUST009453,Northern Software Inc,Enterprise,Netherlands,1/13/2020,12/31/9999,TRUE
13035,CUST009454,Prime Dynamics Group,Mid-Market,Brazil,4/1/2021,11/16/2021,FALSE
13036,CUST009454,Prime Dynamics Group,Mid-Market,India,11/17/2021,12/31/9999,TRUE
13037,CUST009455,Robert Ivanov,Consumer,Mexico,4/2/2020,12/31/9999,TRUE
13038,CUST009456,Halcyon Financial Holdings,Startup,Netherlands,12/19/2018,12/31/9999,TRUE
13039,CUST009457,Quantum Industries Ltd,SMB,Singapore,10/1/2018,12/31/9999,TRUE
13040,CUST009458,Cobalt Systems PLC,Mid-Market,Japan,5/9/2022,12/31/9999,TRUE
13041,CUST009459,Vertex Financial Ltd,Enterprise,France,3/8/2021,12/31/9999,TRUE
13042,CUST009460,Priya Wang,Consumer,Singapore,6/19/2020,1/17/2022,FALSE
13043,CUST009460,Priya Wang,Consumer,Singapore,1/18/2022,10/2/2023,FALSE
13044,CUST009460,Priya Wang,SMB,Singapore,10/3/2023,12/31/9999,TRUE
13045,CUST009461,Prime Foods Corp,Government,France,5/28/2021,12/31/9999,TRUE
13046,CUST009462,Apex Robotics PLC,Startup,China,10/25/2018,12/31/9999,TRUE
13047,CUST009463,William Khan,Consumer,India,3/21/2022,12/31/9999,TRUE
13048,CUST009464,Quantum Manufacturing Group,Government,Japan,8/14/2018,12/10/2019,FALSE
13049,CUST009464,Quantum Manufacturing Group,SMB,Japan,12/11/2019,12/31/9999,TRUE
13050,CUST009465,Nova Robotics Ltd,Mid-Market,Netherlands,8/14/2022,12/31/9999,TRUE
13051,CUST009466,Global Logistics Co,Enterprise,Netherlands,8/2/2019,3/31/2021,FALSE
13052,CUST009466,Global Logistics Co,Enterprise,Netherlands,4/1/2021,12/31/9999,TRUE
13053,CUST009467,Priya Brown,Consumer,Spain,8/5/2022,12/31/9999,TRUE
13054,CUST009468,Meridian Textiles Inc,Startup,Germany,9/6/2018,4/21/2019,FALSE
13055,CUST009468,Meridian Textiles Inc,Startup,Germany,4/22/2019,12/31/9999,TRUE
13056,CUST009469,Horizon Consulting PLC,Government,United States,9/17/2019,2/8/2022,FALSE
13057,CUST009469,Horizon Consulting PLC,Government,United States,2/9/2022,8/11/2023,FALSE
13058,CUST009469,Horizon Consulting PLC,Consumer,Mexico,8/12/2023,12/31/9999,TRUE
13059,CUST009470,Cascade Retail Group,SMB,Italy,9/18/2022,12/31/9999,TRUE
13060,CUST009471,Summit Textiles PLC,Government,Singapore,5/10/2018,12/31/9999,TRUE
13061,CUST009472,David Okafor,Consumer,Spain,8/6/2021,3/21/2022,FALSE
13062,CUST009472,David Okafor,Consumer,Spain,3/22/2022,12/31/9999,TRUE
13063,CUST009473,Nova Motors Corp,Enterprise,Brazil,9/2/2022,10/12/2024,FALSE
13064,CUST009473,Nova Motors Corp,Enterprise,Brazil,10/13/2024,12/31/9999,TRUE
13065,CUST009474,Cascade Health Co,Startup,Italy,8/23/2020,12/31/9999,TRUE
13066,CUST009475,Wei Miller,Consumer,United States,2/2/2020,12/31/9999,TRUE
13067,CUST009476,Meridian Motors Ltd,Government,Argentina,10/27/2020,12/31/9999,TRUE
13068,CUST009477,Cobalt Logistics Inc,Startup,Australia,3/12/2020,11/18/2020,FALSE
13069,CUST009477,Cobalt Logistics Inc,Consumer,Australia,11/19/2020,12/31/9999,TRUE
13070,CUST009478,Apex Pharma Co,Startup,United States,9/9/2022,12/31/9999,TRUE
13071,CUST009479,Onyx Health Co,Mid-Market,United States,2/18/2022,11/5/2022,FALSE
13072,CUST009479,Onyx Health Co,Government,United States,11/6/2022,10/26/2024,FALSE
13073,CUST009479,Onyx Health Co,Government,Canada,10/27/2024,12/31/9999,TRUE
13074,CUST009480,Nova Financial Co,Education,Germany,10/2/2021,2/21/2023,FALSE
13075,CUST009480,Nova Financial Co,Education,Germany,2/22/2023,12/31/9999,TRUE
13076,CUST009481,Evergreen Energy Holdings,Enterprise,United Kingdom,2/8/2022,12/31/9999,TRUE
13077,CUST009482,Meridian Energy Co,Enterprise,Netherlands,4/4/2018,12/31/9999,TRUE
13078,CUST009483,Aisha Novak,Consumer,China,12/26/2018,1/18/2020,FALSE
13079,CUST009483,Aisha Novak,Mid-Market,China,1/19/2020,11/15/2020,FALSE
13080,CUST009483,Aisha Novak,Enterprise,Germany,11/16/2020,12/31/9999,TRUE
13081,CUST009484,Pacific Networks Corp,Government,Netherlands,11/20/2019,10/20/2020,FALSE
13082,CUST009484,Pacific Networks Corp,Education,United States,10/21/2020,6/27/2022,FALSE
13083,CUST009484,Pacific Networks Corp,Mid-Market,India,6/28/2022,12/31/9999,TRUE
13084,CUST009485,Nova Consulting Holdings,SMB,Netherlands,4/11/2021,12/31/9999,TRUE
13085,CUST009486,Patricia Silva,Consumer,France,4/8/2020,2/23/2021,FALSE
13086,CUST009486,Patricia Silva,Education,France,2/24/2021,12/31/9999,TRUE
13087,CUST009487,Halcyon Pharma LLC,Enterprise,France,5/26/2020,12/31/9999,TRUE
13088,CUST009488,Cascade Energy Holdings,Education,Canada,7/16/2020,12/31/9999,TRUE
13089,CUST009489,Apex Software Inc,SMB,China,4/11/2020,12/31/9999,TRUE
13090,CUST009490,Horizon Solutions LLC,Education,United States,3/21/2019,12/31/9999,TRUE
13091,CUST009491,Summit Dynamics LLC,Education,Japan,5/22/2019,12/31/9999,TRUE
13092,CUST009492,Cascade Financial LLC,Government,United Kingdom,4/12/2021,12/31/9999,TRUE
13093,CUST009493,Meridian Robotics Group,SMB,Mexico,5/16/2021,12/31/9999,TRUE
13094,CUST009494,Meridian Pharma Holdings,Mid-Market,Chile,8/13/2020,12/31/9999,TRUE
13095,CUST009495,Sofia Williams,Consumer,China,5/27/2019,8/21/2020,FALSE
13096,CUST009495,Sofia Williams,Startup,China,8/22/2020,12/31/9999,TRUE
13097,CUST009496,Prime Systems LLC,Mid-Market,Brazil,6/8/2021,2/5/2022,FALSE
13098,CUST009496,Prime Systems LLC,Mid-Market,Brazil,2/6/2022,12/31/9999,TRUE
13099,CUST009497,Quantum Networks Holdings,Education,Canada,11/16/2020,8/22/2021,FALSE
13100,CUST009497,Quantum Networks Holdings,SMB,Canada,8/23/2021,12/31/9999,TRUE
13101,CUST009498,Prime Health PLC,Education,Germany,10/22/2018,8/27/2019,FALSE
13102,CUST009498,Prime Health PLC,Education,Brazil,8/28/2019,12/31/9999,TRUE
13103,CUST009499,Halcyon Solutions Inc,Government,Brazil,5/15/2018,12/31/9999,TRUE
13104,CUST009500,Evergreen Logistics Holdings,SMB,India,5/28/2018,12/31/9999,TRUE
13105,CUST009501,Sterling Consulting Co,Enterprise,United States,11/11/2018,12/31/9999,TRUE
13106,CUST009502,Meridian Software Ltd,Startup,Mexico,8/25/2020,1/31/2023,FALSE
13107,CUST009502,Meridian Software Ltd,Government,Mexico,2/1/2023,12/31/9999,TRUE
13108,CUST009503,Summit Media Group,Education,Netherlands,9/11/2021,9/20/2023,FALSE
13109,CUST009503,Summit Media Group,Government,Spain,9/21/2023,12/31/9999,TRUE
13110,CUST009504,Evergreen Media Corp,Startup,Mexico,9/19/2018,2/27/2021,FALSE
13111,CUST009504,Evergreen Media Corp,Startup,Mexico,2/28/2021,12/31/9999,TRUE
13112,CUST009505,Redwood Pharma Group,SMB,France,12/27/2020,12/31/9999,TRUE
13113,CUST009506,Redwood Dynamics Ltd,Government,Japan,1/9/2022,12/31/9999,TRUE
